code|division|grupo|clase|categoria|name|nombre
66162000|66000000|66100000|66160000|66162000|66162000|Servicios de custodia
66170000|66000000|66100000|66170000|66170000|66170000|Servicios de asesoramiento financiero, de procesamiento de transacciones financieras y de cámara de compensación
66171000|66000000|66100000|66170000|66171000|66171000|Servicios de asesoramiento financiero
66172000|66000000|66100000|66170000|66172000|66172000|Servicios de procesamiento de transacciones financieras y de cámara de compensación
66180000|66000000|66100000|66180000|66180000|66180000|Servicios de cambio de divisas
66190000|66000000|66100000|66190000|66190000|66190000|Servicios de corretaje de prestamos
66500000|66000000|66500000|66500000|66500000|66500000|Servicios de seguros y pensiones
66510000|66000000|66500000|66510000|66510000|66510000|Servicios de seguros
66511000|66000000|66500000|66510000|66511000|66511000|Servicios de seguros de vida
66512000|66000000|66500000|66510000|66512000|66512000|Servicios de seguros de accidentes y de enfermedad
66512100|66000000|66500000|66510000|66512000|66512100|Servicios de seguros de accidentes
66512200|66000000|66500000|66510000|66512000|66512200|Servicios de seguros de asistencia médica
66512210|66000000|66500000|66510000|66512000|66512210|Servicios de seguro voluntario de asistencia médica
66512220|66000000|66500000|66510000|66512000|66512220|Servicios de seguros médicos
66513000|66000000|66500000|66510000|66513000|66513000|Servicios de seguros de defensa jurídica y de seguros a todo riesgo
66513100|66000000|66500000|66510000|66513000|66513100|Servicios de seguros de defensa jurídica
66513200|66000000|66500000|66510000|66513000|66513200|Servicios de seguros de todo riesgo para la construcción
66514000|66000000|66500000|66510000|66514000|66514000|Seguros de flete y servicios de seguros relacionados con el transporte
66514100|66000000|66500000|66510000|66514000|66514100|Seguros relacionados con el transporte
66514110|66000000|66500000|66510000|66514000|66514110|Servicios de seguros de automóviles
66514120|66000000|66500000|66510000|66514000|66514120|Servicios de seguro marítimo, de aviación y de transportes de otro tipo
66514130|66000000|66500000|66510000|66514000|66514130|Servicios de seguros de ferrocarril
66514140|66000000|66500000|66510000|66514000|66514140|Servicios de seguros de aeronaves
66514150|66000000|66500000|66510000|66514000|66514150|Servicios de seguros de embarcaciones
66514200|66000000|66500000|66510000|66514000|66514200|Servicios de seguros de fletes
66515000|66000000|66500000|66510000|66515000|66515000|Servicios de seguros de daños
66515100|66000000|66500000|66510000|66515000|66515100|Servicios de seguros de incendio
66515200|66000000|66500000|66510000|66515000|66515200|Servicios de seguros de cosas
66515300|66000000|66500000|66510000|66515000|66515300|Servicios de seguros contra inclemencias del tiempo y pérdida financiera
66515400|66000000|66500000|66510000|66515000|66515400|Servicios de seguros contra las inclemencias del tiempo
66515410|66000000|66500000|66510000|66515000|66515410|Servicios de seguros contra pérdidas financieras
66515411|66000000|66500000|66510000|66515000|66515411|Servicios de seguros de pérdida pecuniaria
66516000|66000000|66500000|66510000|66516000|66516000|Servicios de seguros de responsabilidad civil
66516100|66000000|66500000|66510000|66516000|66516100|Servicios de seguros de responsabilidad civil de automóviles
66516200|66000000|66500000|66510000|66516000|66516200|Servicios de seguros de responsabilidad civil de aeronaves
66516300|66000000|66500000|66510000|66516000|66516300|Servicios de seguros de responsabilidad civil de embarcaciones
66516400|66000000|66500000|66510000|66516000|66516400|Servicios de seguros de responsabilidad civil general
66516500|66000000|66500000|66510000|66516000|66516500|Servicios de seguros de responsabilidad profesional
66517000|66000000|66500000|66510000|66517000|66517000|Servicios de seguros de crédito y caución
66517100|66000000|66500000|66510000|66517000|66517100|Servicios de seguros de crédito
66517200|66000000|66500000|66510000|66517000|66517200|Servicios de seguros de caución
66517300|66000000|66500000|66510000|66517000|66517300|Servicios de seguros de administración de riesgos
66518000|66000000|66500000|66510000|66518000|66518000|Servicios de corretaje y de agencias de seguros
66518100|66000000|66500000|66510000|66518000|66518100|Servicios de corretaje de seguros
66518200|66000000|66500000|66510000|66518000|66518200|Servicios de compañías de seguros
66518300|66000000|66500000|66510000|66518000|66518300|Servicios de peritaje de daños
66519000|66000000|66500000|66510000|66519000|66519000|Servicios de seguros de ingeniería, complementarios, de liquidación de avería gruesa, de liquidación de siniestros, actuariales y de rescates
66519100|66000000|66500000|66510000|66519000|66519100|Servicios de seguros de plataformas de petróleo o de gas
66519200|66000000|66500000|66510000|66519000|66519200|Servicios de seguros de ingeniería
66519300|66000000|66500000|66510000|66519000|66519300|Servicios de seguros complementarios
66519310|66000000|66500000|66510000|66519000|66519310|Servicios de asesoramiento en materia de seguros
66519400|66000000|66500000|66510000|66519000|66519400|Servicios de liquidación de avería gruesa
66519500|66000000|66500000|66510000|66519000|66519500|Servicios de liquidación de siniestros
66519600|66000000|66500000|66510000|66519000|66519600|Servicios actuariales
66519700|66000000|66500000|66510000|66519000|66519700|Servicios de gestión de rescates
66520000|66000000|66500000|66520000|66520000|66520000|Servicios de pensiones
66521000|66000000|66500000|66520000|66521000|66521000|Servicios de planes de pensiones individuales
66522000|66000000|66500000|66520000|66522000|66522000|Servicios de pensiones de grupo
66523000|66000000|66500000|66520000|66523000|66523000|Servicios de asesoramiento sobre fondos de pensiones
66523100|66000000|66500000|66520000|66523000|66523100|Servicios de administración de fondos de pensiones
66600000|66000000|66600000|66600000|66600000|66600000|Servicios de tesorería
66700000|66000000|66700000|66700000|66700000|66700000|Servicios de reaseguro
66710000|66000000|66700000|66710000|66710000|66710000|Servicios de reaseguro de vida
66720000|66000000|66700000|66720000|66720000|66720000|Servicios de reaseguro de accidente y enfermedad
70000000|70000000|70000000|70000000|70000000|70000000|Servicios inmobiliarios
70100000|70000000|70100000|70100000|70100000|70100000|Servicios inmobiliarios relacionados con bienes raíces propios
70110000|70000000|70100000|70110000|70110000|70110000|Servicios de promoción de bienes raíces
70111000|70000000|70100000|70110000|70111000|70111000|Promoción de bienes raíces residenciales
70112000|70000000|70100000|70110000|70112000|70112000|Promoción de bienes raíces no residenciales
70120000|70000000|70100000|70120000|70120000|70120000|Compraventa de bienes raíces
70121000|70000000|70100000|70120000|70121000|70121000|Servicios de compra o venta de edificios
70121100|70000000|70100000|70120000|70121000|70121100|Servicios de venta de edificios
70121200|70000000|70100000|70120000|70121000|70121200|Servicios de compra de edificios
70122000|70000000|70100000|70120000|70122000|70122000|Servicios de compra o venta de terrenos
70122100|70000000|70100000|70120000|70122000|70122100|Servicios de venta de terrenos
70122110|70000000|70100000|70120000|70122000|70122110|Servicios de venta de terrenos desocupados
70122200|70000000|70100000|70120000|70122000|70122200|Servicios de compra de terrenos
70122210|70000000|70100000|70120000|70122000|70122210|Servicios de compra de terrenos desocupados
70123000|70000000|70100000|70120000|70123000|70123000|Venta de bienes raíces
70123100|70000000|70100000|70120000|70123000|70123100|Venta de bienes raíces residenciales
70123200|70000000|70100000|70120000|70123000|70123200|Venta de bienes raíces no residenciales
70130000|70000000|70100000|70130000|70130000|70130000|Servicios de arrendamiento de bienes raíces propios
70200000|70000000|70200000|70200000|70200000|70200000|Servicios de alquiler o arrendamiento financiero relativos a bienes raíces propios
70210000|70000000|70200000|70210000|70210000|70210000|Residential property renting or leasing services
70220000|70000000|70200000|70220000|70220000|70220000|Servicios de alquiler o arrendamiento financiero relativos a bienes raíces no residenciales propios
70300000|70000000|70300000|70300000|70300000|70300000|Servicios varios de agencias inmobiliarias a comisión o por contrato
70310000|70000000|70300000|70310000|70310000|70310000|Servicios de alquiler o venta de edificios
70311000|70000000|70300000|70310000|70311000|70311000|Servicios de alquiler o venta de edificios residenciales
70320000|70000000|70300000|70320000|70320000|70320000|Servicios de alquiler o venta de terrenos
70321000|70000000|70300000|70320000|70321000|70321000|Servicios de alquiler de terrenos
70322000|70000000|70300000|70320000|70322000|70322000|Servicios de alquiler o venta de terrenos desocupados
70330000|70000000|70300000|70330000|70330000|70330000|Servicios de administración de bienes raíces a comisión o por contrato
70331000|70000000|70300000|70330000|70331000|70331000|Servicios relacionados con propiedades residenciales
70331100|70000000|70300000|70330000|70331000|70331100|Servicios de gestión de instituciones
70332000|70000000|70300000|70330000|70332000|70332000|Servicios relacionados con propiedades no residenciales
70332100|70000000|70300000|70330000|70332000|70332100|Servicios de administración de terrenos
70332200|70000000|70300000|70330000|70332000|70332200|Servicios de administración de propiedades comerciales
70332300|70000000|70300000|70330000|70332000|70332300|Servicios relacionados con la propiedad industrial
70333000|70000000|70300000|70330000|70333000|70333000|Servicios relacionados con viviendas
70340000|70000000|70300000|70340000|70340000|70340000|Servicios relacionados con la multipropiedad
71000000|71000000|71000000|71000000|71000000|71000000|Servicios de arquitectura, construcción, ingeniería e inspección
71200000|71000000|71200000|71200000|71200000|71200000|Servicios de arquitectura y servicios conexos
71210000|71000000|71200000|71210000|71210000|71210000|Servicios de asesoramiento en arquitectura
71220000|71000000|71200000|71220000|71220000|71220000|Servicios de diseño arquitectónico
71221000|71000000|71200000|71220000|71221000|71221000|Servicios de arquitectura para edificios
71222000|71000000|71200000|71220000|71222000|71222000|Servicios de arquitectura para instalaciones al aire libre
71222100|71000000|71200000|71220000|71222000|71222100|Servicios de cartografía de zonas urbanas
71222200|71000000|71200000|71220000|71222000|71222200|Servicios de cartografía de zonas rurales
71223000|71000000|71200000|71220000|71223000|71223000|Servicios de arquitectura para trabajos de ampliación de edificios
71230000|71000000|71200000|71230000|71230000|71230000|Servicios de organización de concursos de proyectos de arquitectura
